language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
pt,v1,1,178,184,caso,caso,caso,unknown,caso,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,179,185,deve,deve,deve,unknown,deve,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,180,186,história,história,história,unknown,história,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,181,187,podem,podem,podem,unknown,podem,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,182,188,vezes,vezes,vezes,unknown,vezes,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,183,189,estar,estar,estar,unknown,estar,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,184,190,após,após,após,unknown,após,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,185,191,duas,duas,duas,unknown,duas,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,186,192,grupo,grupo,grupo,unknown,grupo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,187,193,meio,meio,meio,unknown,meio,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,188,194,primeira,primeira,primeira,unknown,primeira,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,189,195,tipo,tipo,tipo,unknown,tipo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,190,196,todas,todas,todas,unknown,todas,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,191,198,cara,cara,cara,unknown,cara,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,192,199,dizer,dizer,dizer,unknown,dizer,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,193,200,paulo,paulo,paulo,unknown,paulo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,194,202,lado,lado,lado,unknown,lado,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,195,203,mulher,mulher,mulher,unknown,mulher,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,196,204,outras,outras,outras,unknown,outras,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,197,205,enquanto,enquanto,enquanto,unknown,enquanto,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,198,206,fez,fez,fez,unknown,fez,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,199,207,ninguém,ninguém,ninguém,unknown,ninguém,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,200,208,outra,outra,outra,unknown,outra,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,201,209,momento,momento,momento,unknown,momento,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,202,210,vamos,vamos,vamos,unknown,vamos,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,203,211,verdade,verdade,verdade,unknown,verdade,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,204,212,vocês,vocês,vocês,unknown,vocês,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,205,213,aí,aí,aí,unknown,aí,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,206,214,foto,foto,foto,unknown,foto,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,207,215,lugar,lugar,lugar,unknown,lugar,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,208,216,nacional,nacional,nacional,unknown,nacional,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,209,217,país,país,país,unknown,país,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,210,218,presidente,presidente,presidente,unknown,presidente,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,211,219,quanto,quanto,quanto,unknown,quanto,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,212,220,saber,saber,saber,unknown,saber,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,213,221,sido,sido,sido,unknown,sido,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,214,222,volta,volta,volta,unknown,volta,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,215,223,for,for,for,unknown,for,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
