language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
es,v1,1,200,208,medio,medio,medio,unknown,medio,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,201,209,partido,partido,partido,unknown,partido,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,202,210,bajo,bajo,bajo,unknown,bajo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,203,211,fuera,fuera,fuera,unknown,fuera,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,204,212,hacia,hacia,hacia,unknown,hacia,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,205,213,sino,sino,sino,unknown,sino,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,206,214,da,da,da,unknown,da,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,207,215,grupo,grupo,grupo,unknown,grupo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,208,216,haber,haber,haber,unknown,haber,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,209,217,hombre,hombre,hombre,unknown,hombre,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,210,218,puedo,puedo,puedo,unknown,puedo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,211,219,buena,buena,buena,unknown,buena,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,212,220,mujer,mujer,mujer,unknown,mujer,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,213,221,persona,persona,persona,unknown,persona,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,214,222,será,será,será,unknown,será,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,215,223,sistema,sistema,sistema,unknown,sistema,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,216,224,casi,casi,casi,unknown,casi,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,217,225,fin,fin,fin,unknown,fin,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,218,226,hizo,hizo,hizo,unknown,hizo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,219,227,noche,noche,noche,unknown,noche,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,220,228,nosotros,nosotros,nosotros,unknown,nosotros,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,221,229,pasado,pasado,pasado,unknown,pasado,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,222,230,presidente,presidente,presidente,unknown,presidente,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
