language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
sv,v1,1,174,180,kunna,kunna,kunna,unknown,kunna,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,175,181,människor,människor,människor,unknown,människor,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,176,182,redan,redan,redan,unknown,redan,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,177,183,bästa,bästa,bästa,unknown,bästa,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,178,184,dock,dock,dock,unknown,dock,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,179,185,e,e,e,unknown,e,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,180,186,inga,inga,inga,unknown,inga,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,181,187,inom,inom,inom,unknown,inom,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,182,188,håller,håller,håller,unknown,håller,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,183,189,kunde,kunde,kunde,unknown,kunde,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,184,191,ditt,ditt,ditt,unknown,ditt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,185,192,fått,fått,fått,unknown,fått,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,186,193,gjorde,gjorde,gjorde,unknown,gjorde,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,187,194,olika,olika,olika,unknown,olika,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,188,195,ganska,ganska,ganska,unknown,ganska,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,189,196,honom,honom,honom,unknown,honom,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,190,197,står,står,står,unknown,står,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,191,198,tillbaka,tillbaka,tillbaka,unknown,tillbaka,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,192,199,vem,vem,vem,unknown,vem,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,193,200,a,a,a,unknown,a,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,194,201,ger,ger,ger,unknown,ger,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,195,202,länge,länge,länge,unknown,länge,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,196,203,mindre,mindre,mindre,unknown,mindre,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,197,204,runt,runt,runt,unknown,runt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,198,205,stor,stor,stor,unknown,stor,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,199,206,deras,deras,deras,unknown,deras,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,200,207,fortfarande,fortfarande,fortfarande,unknown,fortfarande,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
