language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
da,v1,1,147,155,finde,finde,finde,unknown,finde,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,148,156,tage,tage,tage,unknown,tage,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,149,157,gå,gå,gå,unknown,gå,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,150,158,hvorfor,hvorfor,hvorfor,unknown,hvorfor,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,151,159,mit,mit,mit,unknown,mit,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,152,160,s,s,s,unknown,s,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,153,161,bedre,bedre,bedre,unknown,bedre,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,154,162,hos,hos,hos,unknown,hos,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,155,163,lille,lille,lille,unknown,lille,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,156,164,ret,ret,ret,unknown,ret,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,157,165,stor,stor,stor,unknown,stor,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,158,166,bedste,bedste,bedste,unknown,bedste,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,159,167,komme,komme,komme,unknown,komme,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,160,168,tre,tre,tre,unknown,tre,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,161,169,giver,giver,giver,unknown,giver,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,162,170,københavn,københavn,københavn,unknown,københavn,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,163,171,mest,mest,mest,unknown,mest,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,164,172,stadig,stadig,stadig,unknown,stadig,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,165,174,folk,folk,folk,unknown,folk,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,166,175,ny,ny,ny,unknown,ny,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,167,176,aldrig,aldrig,aldrig,unknown,aldrig,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,168,177,ned,ned,ned,unknown,ned,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,169,178,både,både,både,unknown,både,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,170,179,børn,børn,børn,unknown,børn,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,171,180,dine,dine,dine,unknown,dine,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,172,181,disse,disse,disse,unknown,disse,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,173,182,tager,tager,tager,unknown,tager,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,174,183,endnu,endnu,endnu,unknown,endnu,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,175,184,set,set,set,unknown,set,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,176,185,bruge,bruge,bruge,unknown,bruge,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,177,186,gik,gik,gik,unknown,gik,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,178,187,hold,hold,hold,unknown,hold,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
