language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
fi,v1,1,158,167,koskaan,koskaan,koskaan,unknown,koskaan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,159,168,muuta,muuta,muuta,unknown,muuta,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,160,169,nämä,nämä,nämä,unknown,nämä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,161,170,näyttää,näyttää,näyttää,unknown,näyttää,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,162,171,olet,olet,olet,unknown,olet,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,163,172,heidän,heidän,heidän,unknown,heidän,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,164,173,hyvää,hyvää,hyvää,unknown,hyvää,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,165,174,menee,menee,menee,unknown,menee,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,166,176,a,a,a,unknown,a,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,167,177,helsingin,helsingin,helsingin,unknown,helsingin,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,168,178,kerran,kerran,kerran,unknown,kerran,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,169,179,samalla,samalla,samalla,unknown,samalla,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,170,180,silloin,silloin,silloin,unknown,silloin,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,171,181,teki,teki,teki,unknown,teki,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
